"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments","1/790","50/28928",0.02,0.732354430379747,-0.317380423828905,0.749836533016925,0.820943220242504,0.603368286662551,"280408",1
"GO:0099601","GO:0099601","regulation of neurotransmitter receptor activity","1/790","50/28928",0.02,0.732354430379747,-0.317380423828905,0.749836533016925,0.820943220242504,0.603368286662551,"72373",1
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/790","50/28928",0.02,0.732354430379747,-0.317380423828905,0.749836533016925,0.820943220242504,0.603368286662551,"20684",1
"GO:0006839","GO:0006839","mitochondrial transport","4/790","186/28928",0.021505376344086,0.78747788212876,-0.487215106581017,0.750772709306035,0.821777638697983,0.603981558837078,"73333/83408/12176/18164",4
"GO:0007044","GO:0007044","cell-substrate junction assembly","2/790","98/28928",0.0204081632653061,0.747300439163007,-0.41986902306459,0.751788197086509,0.822317319120337,0.604378207525747,"22417/11815",2
"GO:0007405","GO:0007405","neuroblast proliferation","2/790","98/28928",0.0204081632653061,0.747300439163007,-0.41986902306459,0.751788197086509,0.822317319120337,0.604378207525747,"19130/20423",2
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","2/790","98/28928",0.0204081632653061,0.747300439163007,-0.41986902306459,0.751788197086509,0.822317319120337,0.604378207525747,"14526/11551",2
"GO:0006739","GO:0006739","NADP metabolic process","1/790","51/28928",0.0196078431372549,0.717994539587987,-0.337742100442579,0.756680121178038,0.825815248035774,0.606949078841246,"230163",1
"GO:0030520","GO:0030520","estrogen receptor signaling pathway","1/790","51/28928",0.0196078431372549,0.717994539587987,-0.337742100442579,0.756680121178038,0.825815248035774,0.606949078841246,"13123",1
"GO:0031146","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","1/790","51/28928",0.0196078431372549,0.717994539587987,-0.337742100442579,0.756680121178038,0.825815248035774,0.606949078841246,"213311",1
"GO:0035774","GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","1/790","51/28928",0.0196078431372549,0.717994539587987,-0.337742100442579,0.756680121178038,0.825815248035774,0.606949078841246,"14526",1
"GO:0047496","GO:0047496","vesicle transport along microtubule","1/790","51/28928",0.0196078431372549,0.717994539587987,-0.337742100442579,0.756680121178038,0.825815248035774,0.606949078841246,"16560",1
"GO:0007029","GO:0007029","endoplasmic reticulum organization","2/790","99/28928",0.0202020202020202,0.739751949878532,-0.434619215255696,0.756774929581809,0.825815248035774,0.606949078841246,"12372/272636",2
"GO:0016239","GO:0016239","positive regulation of macroautophagy","2/790","99/28928",0.0202020202020202,0.739751949878532,-0.434619215255696,0.756774929581809,0.825815248035774,0.606949078841246,"12176/76815",2
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","2/790","99/28928",0.0202020202020202,0.739751949878532,-0.434619215255696,0.756774929581809,0.825815248035774,0.606949078841246,"23797/14234",2
"GO:0051492","GO:0051492","regulation of stress fiber assembly","2/790","99/28928",0.0202020202020202,0.739751949878532,-0.434619215255696,0.756774929581809,0.825815248035774,0.606949078841246,"18761/22417",2
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","2/790","99/28928",0.0202020202020202,0.739751949878532,-0.434619215255696,0.756774929581809,0.825815248035774,0.606949078841246,"67749/12578",2
"GO:0007286","GO:0007286","spermatid development","7/790","314/28928",0.0222929936305732,0.81631863258889,-0.548351798527618,0.75690986732292,0.825815248035774,0.606949078841246,"70882/26972/232664/12458/434794/22445/574437",7
"GO:0061025","GO:0061025","membrane fusion","4/790","188/28928",0.0212765957446809,0.779100457850795,-0.509153799806192,0.758139319757942,0.826965550449758,0.607794516113344,"20617/64931/116838/75766",4
"GO:0048638","GO:0048638","regulation of developmental growth","9/790","397/28928",0.0226700251889169,0.830124669196187,-0.57106520938359,0.759117441589992,0.827841237687746,0.608438119587262,"19130/19415/14255/80857/17751/14234/20474/116838/21380",9
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","2/790","100/28928",0.02,0.732354430379747,-0.449232774015314,0.761674850942235,0.830246686553378,0.610206051308876,"16870/20423",2
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","2/790","100/28928",0.02,0.732354430379747,-0.449232774015314,0.761674850942235,0.830246686553378,0.610206051308876,"15511/193740",2
"GO:0009583","GO:0009583","detection of light stimulus","1/790","52/28928",0.0192307692307692,0.704186952288218,-0.357741325636093,0.763336723465996,0.831290592298531,0.610973290266894,"24115",1
"GO:0030851","GO:0030851","granulocyte differentiation","1/790","52/28928",0.0192307692307692,0.704186952288218,-0.357741325636093,0.763336723465996,0.831290592298531,0.610973290266894,"57816",1
"GO:0045663","GO:0045663","positive regulation of myoblast differentiation","1/790","52/28928",0.0192307692307692,0.704186952288218,-0.357741325636093,0.763336723465996,0.831290592298531,0.610973290266894,"20307",1
"GO:0050913","GO:0050913","sensory perception of bitter taste","1/790","52/28928",0.0192307692307692,0.704186952288218,-0.357741325636093,0.763336723465996,0.831290592298531,0.610973290266894,"67775",1
"GO:0007292","GO:0007292","female gamete generation","4/790","190/28928",0.0210526315789474,0.770899400399733,-0.53087636035527,0.765336373771773,0.833276079536618,0.612432562971138,"50915/26972/22417/68166",4
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","5/790","233/28928",0.0214592274678112,0.785788015428913,-0.55009442241275,0.765574291326456,0.833342969950098,0.61248172538966,"12578/56696/218630/14165/11629",5
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","2/790","101/28928",0.0198019801980198,0.725103396415591,-0.463712675791875,0.76648897648188,0.834146334857672,0.613072174151395,"54635/16364",2
"GO:0016241","GO:0016241","regulation of macroautophagy","3/790","147/28928",0.0204081632653061,0.747300439163007,-0.514669989959807,0.768794469744173,0.83626986549919,0.614632904556684,"12176/211134/76815",3
"GO:1902414","GO:1902414","protein localization to cell junction","3/790","147/28928",0.0204081632653061,0.747300439163007,-0.514669989959807,0.768794469744173,0.83626986549919,0.614632904556684,"18671/81907/18164",3
"GO:0033173","GO:0033173","calcineurin-NFAT signaling cascade","1/790","53/28928",0.0188679245283019,0.690900406018629,-0.377393141867558,0.769811442556654,0.836412708640709,0.614737889919173,"53901",1
"GO:0045910","GO:0045910","negative regulation of DNA recombination","1/790","53/28928",0.0188679245283019,0.690900406018629,-0.377393141867558,0.769811442556654,0.836412708640709,0.614737889919173,"20371",1
"GO:0051403","GO:0051403","stress-activated MAPK cascade","1/790","53/28928",0.0188679245283019,0.690900406018629,-0.377393141867558,0.769811442556654,0.836412708640709,0.614737889919173,"327957",1
"GO:0061028","GO:0061028","establishment of endothelial barrier","1/790","53/28928",0.0188679245283019,0.690900406018629,-0.377393141867558,0.769811442556654,0.836412708640709,0.614737889919173,"20371",1
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","1/790","53/28928",0.0188679245283019,0.690900406018629,-0.377393141867558,0.769811442556654,0.836412708640709,0.614737889919173,"19130",1
"GO:0030148","GO:0030148","sphingolipid biosynthetic process","2/790","102/28928",0.0196078431372549,0.717994539587987,-0.478061800795602,0.771218330860282,0.83736329232519,0.615436540002263,"66775/27404",2
"GO:0097120","GO:0097120","receptor localization to synapse","2/790","102/28928",0.0196078431372549,0.717994539587987,-0.478061800795602,0.771218330860282,0.83736329232519,0.615436540002263,"81907/18164",2
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","2/790","102/28928",0.0196078431372549,0.717994539587987,-0.478061800795602,0.771218330860282,0.83736329232519,0.615436540002263,"14165/11629",2
"GO:0008340","GO:0008340","determination of adult lifespan","1/790","54/28928",0.0185185185185185,0.678105954055321,-0.396711671866595,0.776109242050343,0.841319522718484,0.61834424895848,"17263",1
"GO:0009299","GO:0009299","mRNA transcription","1/790","54/28928",0.0185185185185185,0.678105954055321,-0.396711671866595,0.776109242050343,0.841319522718484,0.61834424895848,"22337",1
"GO:0014037","GO:0014037","Schwann cell differentiation","1/790","54/28928",0.0185185185185185,0.678105954055321,-0.396711671866595,0.776109242050343,0.841319522718484,0.61834424895848,"18858",1
"GO:0035329","GO:0035329","hippo signaling","1/790","54/28928",0.0185185185185185,0.678105954055321,-0.396711671866595,0.776109242050343,0.841319522718484,0.61834424895848,"20666",1
"GO:0061462","GO:0061462","protein localization to lysosome","1/790","54/28928",0.0185185185185185,0.678105954055321,-0.396711671866595,0.776109242050343,0.841319522718484,0.61834424895848,"17986",1
"GO:0097300","GO:0097300","programmed necrotic cell death","1/790","54/28928",0.0185185185185185,0.678105954055321,-0.396711671866595,0.776109242050343,0.841319522718484,0.61834424895848,"58203",1
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","1/790","54/28928",0.0185185185185185,0.678105954055321,-0.396711671866595,0.776109242050343,0.841319522718484,0.61834424895848,"631304",1
"GO:0050684","GO:0050684","regulation of mRNA processing","3/790","149/28928",0.0201342281879195,0.73726956078498,-0.538746308330553,0.776636259103629,0.841697593639508,0.618622119581234,"72002/664883/224344",3
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","4/790","194/28928",0.0206185567010309,0.755004567401801,-0.573692853647336,0.779227842580368,0.844312499464088,0.620543995794177,"14526/209027/18095/16149",4
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","2/790","104/28928",0.0192307692307692,0.704186952288218,-0.506378784314649,0.780426863967944,0.845417676452542,0.621356267251618,"231503/12176",2
"GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement","1/790","55/28928",0.0181818181818182,0.665776754890679,-0.415710191499112,0.782234950257734,0.846793543126323,0.622367487391045,"110082",1
"GO:0032881","GO:0032881","regulation of polysaccharide metabolic process","1/790","55/28928",0.0181818181818182,0.665776754890679,-0.415710191499112,0.782234950257734,0.846793543126323,0.622367487391045,"15117",1
"GO:0099563","GO:0099563","modification of synaptic structure","1/790","55/28928",0.0181818181818182,0.665776754890679,-0.415710191499112,0.782234950257734,0.846793543126323,0.622367487391045,"20741",1
"GO:0045927","GO:0045927","positive regulation of growth","7/790","324/28928",0.0216049382716049,0.791123613064541,-0.633529872597061,0.784336136805016,0.84871449022654,0.623779325057826,"19130/14061/19415/14255/217369/116838/21380",7
"GO:0006913","GO:0006913","nucleocytoplasmic transport","8/790","366/28928",0.0218579234972678,0.800387355606281,-0.643951136675484,0.784792627892216,0.84871449022654,0.623779325057826,"20684/18761/12578/20423/11815/12326/12705/170722",8
"GO:0051169","GO:0051169","nuclear transport","8/790","366/28928",0.0218579234972678,0.800387355606281,-0.643951136675484,0.784792627892216,0.84871449022654,0.623779325057826,"20684/18761/12578/20423/11815/12326/12705/170722",8
"GO:0018210","GO:0018210","peptidyl-threonine modification","2/790","105/28928",0.019047619047619,0.697480409885473,-0.520351957606025,0.784908127661859,0.84871449022654,0.623779325057826,"23797/14526",2
"GO:0150115","GO:0150115","cell-substrate junction organization","2/790","105/28928",0.019047619047619,0.697480409885473,-0.520351957606025,0.784908127661859,0.84871449022654,0.623779325057826,"22417/11815",2
"GO:0048515","GO:0048515","spermatid differentiation","7/790","325/28928",0.0215384615384615,0.788689386562804,-0.6419124943862,0.786947164175876,0.850724475558261,0.625256603115448,"70882/26972/232664/12458/434794/22445/574437",7
"GO:0043200","GO:0043200","response to amino acid","5/790","240/28928",0.0208333333333333,0.762869198312236,-0.6181047557397,0.787348732297483,0.850963770636007,0.625432477716159,"227231/54635/18671/17392/94216",5
"GO:0010828","GO:0010828","positive regulation of D-glucose transmembrane transport","1/790","56/28928",0.0178571428571429,0.653887884267631,-0.434401195614801,0.788193263882796,0.851440924302617,0.625783171141962,"18124",1
"GO:0032210","GO:0032210","regulation of telomere maintenance via telomerase","1/790","56/28928",0.0178571428571429,0.653887884267631,-0.434401195614801,0.788193263882796,0.851440924302617,0.625783171141962,"18761",1
"GO:1990778","GO:1990778","protein localization to cell periphery","9/790","409/28928",0.0220048899755501,0.805768933180651,-0.662875295521173,0.788331156512292,0.851440924302617,0.625783171141962,"59020/57816/20617/170761/546144/81907/78473/20533/18164",9
"GO:0000422","GO:0000422","autophagy of mitochondrion","2/790","106/28928",0.0188679245283019,0.690900406018629,-0.534204990805134,0.789308787893201,0.852107017931343,0.626272729690728,"12578/12176",2
"GO:0046888","GO:0046888","negative regulation of hormone secretion","2/790","106/28928",0.0188679245283019,0.690900406018629,-0.534204990805134,0.789308787893201,0.852107017931343,0.626272729690728,"19218/11551",2
"GO:0000723","GO:0000723","telomere maintenance","3/790","153/28928",0.0196078431372549,0.717994539587987,-0.586022374203113,0.791663988748619,0.854454252541938,0.627997875706273,"20684/18761/193740",3
"GO:0071230","GO:0071230","cellular response to amino acid stimulus","4/790","198/28928",0.0202020202020202,0.739751949878532,-0.615702471947436,0.792460412461455,0.854923022079732,0.628342407052515,"54635/18671/17392/94216",4
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","4/790","198/28928",0.0202020202020202,0.739751949878532,-0.615702471947436,0.792460412461455,0.854923022079732,0.628342407052515,"12578/14165/21380/11629",4
"GO:0010332","GO:0010332","response to gamma radiation","1/790","57/28928",0.0175438596491228,0.642416166999778,-0.452796457667554,0.793988751605592,0.855399243687339,0.628692415443313,"20306",1
"GO:0010596","GO:0010596","negative regulation of endothelial cell migration","1/790","57/28928",0.0175438596491228,0.642416166999778,-0.452796457667554,0.793988751605592,0.855399243687339,0.628692415443313,"20684",1
